20000	00000000
40000	00000000
60000	00000000
80000	00000000
100000	00000000
120000	00000000
140000	00000004
160000	00000000
180000	00000008
200000	00000000
220000	0000000c
240000	00000000
260000	00000010
280000	00000000
300000	00000014
320000	00000000
340000	00000018
360000	00000000
380000	0000001c
400000	00000000
420000	00000020
440000	00000000
460000	00000024
480000	00000000
500000	00000028
520000	00000000
540000	0000002c
560000	00000000
580000	00000030
600000	00000000
620000	00000034
640000	00000000
660000	00000038
680000	00000000
700000	0000003c
720000	00000000
740000	00000040
760000	00000000
780000	00000044
800000	00000000
820000	00000048
840000	00000000
860000	0000004c
880000	00000000
900000	00000050
920000	00000000
940000	00000054
960000	00000000
980000	00000058
1000000	00000000
1020000	0000005c
1040000	00000000
1060000	00000060
1080000	00000000
1100000	00000064
1120000	00000000
1140000	00000068
1160000	00000000
1180000	0000006c
1200000	00000000
1220000	00000070
1240000	00000000
1260000	00000074
1280000	00000000
1300000	00000078
1320000	00000000
1340000	0000007c
1360000	00000000
1380000	00000080
1400000	00000000
1420000	00000084
1440000	00000000
1460000	00000088
1480000	00000000
1500000	0000008c
1520000	00000000
1540000	00000090
1560000	00000000
1580000	00000000
1600000	00000000
1620000	000008d4
1640000	00000000
1660000	000008d8
1680000	00000000
1700000	000008dc
1720000	00000000
1740000	000008e0
1760000	00000000
1780000	000008e4
1800000	00000000
1820000	000008e8
1840000	00000000
1860000	000008ec
1880000	00000000
1900000	000008f0
1920000	00000000
1940000	000008f4
1960000	00000000
1980000	000008f8
2000000	00000000
2020000	00000000
2040000	00000000
2060000	000008fc
2080000	00000900
2100000	00000900
2120000	00000900
2140000	00000000
2160000	00000904
2180000	00000000
2200000	00000908
2220000	00000000
2240000	0000090c
2260000	00000000
2280000	00000910
2300000	00000000
2320000	00000914
2340000	00000000
2360000	00000918
2380000	00000000
2400000	0000091c
2420000	00000000
2440000	00000920
2460000	00000000
2480000	00000924
2500000	00000000
2520000	00000000
2540000	00000000
2560000	000008f8
2580000	00000000
2600000	00000000
2620000	00000000
2640000	000008fc
2660000	00000900
2680000	00000900
2700000	00000900
2720000	00000000
2740000	00000904
2760000	00000000
2780000	00000908
2800000	00000000
2820000	0000090c
2840000	00000000
2860000	00000910
2880000	00000000
2900000	00000914
2920000	00000000
2940000	00000918
2960000	00000000
2980000	0000091c
3000000	00000000
3020000	00000920
3040000	00000000
3060000	00000924
3080000	00000000
3100000	00000000
3120000	00000000
3140000	000008f8
3160000	00000000
3180000	00000000
3200000	00000000
3220000	000008fc
3240000	00000900
3260000	00000900
